Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Misc/cost_gradient_norm,Misc/A,Misc/B,Misc/q,Misc/r,Misc/s,Misc/Lambda_star,Misc/Nu_star,Misc/OptimCase
-1.0006831884384155,0.10000000149011612,9.15999984741211,0.0,1.4162980318069458,0.0001279689313378185,10.0,0.9988632202148438,0.9988632202148438,0.9988632202148438,0.000803796574473381,0.0,0.9973646998405457,1024.0,-0.02659406140446663,-0.02659406140446663,-7.450580596923828e-09,0.8665822148323059,0.8665822148323059,-0.0016704529989510775,0.046086497604846954,0.046086497604846954,-0.1419735699892044,184.85142517089844,184.14682006835938,0.7041938304901123,184.85104370117188,5.539595603942871,0.46105092763900757,0.33898112177848816,0.15932878851890564,0.09408754110336304,0.735235869884491,1.0,0.02793305739760399,0.033332277089357376,-315422.34375,0.09408754110336304,-0.010928110219538212,0.001965640112757683,2.1689577102661133,0.0,3.0
-1.2021385431289673,0.11999999731779099,9.0600004196167,1.0,1.419240951538086,0.00013634355855174363,10.0,1.0010294914245605,1.0010294914245605,1.0010294914245605,0.0007279603159986436,0.0,1.0003093481063843,2048.0,-0.02912711538374424,-0.0025330539792776108,1.862645149230957e-09,2.051509380340576,1.1849271655082703,-0.045359816402196884,0.04341558367013931,-0.0026709139347076416,-0.09512610733509064,368.4779357910156,182.8845977783203,0.7209911346435547,183.60560607910156,5.577171325683594,0.46489906311035156,0.3212355077266693,0.16050347685813904,0.09253640472888947,0.6909791827201843,1.0,0.029896164312958717,0.014454171061515808,-213599.796875,0.09253640472888947,-0.015042709186673164,0.0028979999478906393,2.1510045528411865,0.0,3.0
-0.9993724226951599,0.10000000149011612,9.220000267028809,2.0,1.4229263067245483,0.0001537962380098179,10.0,0.9982116222381592,0.9982116222381592,0.9982116222381592,0.0012645740061998367,0.0,1.0040297508239746,3072.0,-0.02748989313840866,0.001637222245335579,3.725290298461914e-09,1.5154807567596436,-0.5360286235809326,-0.29174262285232544,0.033687151968479156,-0.009728431701660156,-0.07666502892971039,524.0923461914062,154.8998260498047,0.6928553581237793,155.59271240234375,6.58128547668457,0.4459892511367798,0.2998714745044708,0.18156063556671143,0.10054978728294373,0.6723738312721252,1.0,0.03314657136797905,0.009188719093799591,-189831.140625,0.10054978728294373,-0.017274130135774612,0.0032661031000316143,2.242206573486328,0.0,3.0
-0.4020977020263672,0.03999999910593033,9.640000343322754,3.0,1.423577904701233,0.00018837570678442717,10.0,0.9959117770195007,0.9959117770195007,0.9959117770195007,0.0028907961677759886,0.0,1.0047773122787476,4096.0,-0.031398966908454895,-0.003909073770046234,2.0954757928848267e-09,0.5097287893295288,-1.0057519674301147,-0.6345282793045044,0.017924930900335312,-0.015762221068143845,-0.025880463421344757,676.0745849609375,151.23989868164062,0.7203183174133301,151.9602508544922,6.738604545593262,0.44939038157463074,0.2747942805290222,0.21898499131202698,0.09903356432914734,0.6114824414253235,1.0,0.017696574330329895,0.028902314603328705,-785470.1875,0.09903356432914734,-0.007458225823938847,0.0007931475411169231,2.225236654281616,0.0,3.0
-1.0007411241531372,0.10000000149011612,9.100000381469727,4.0,1.4070059061050415,0.00016456059529446065,10.0,1.0010360479354858,1.0010360479354858,1.0010360479354858,0.0007325122714973986,0.0,0.9885124564170837,5120.0,-0.03414303809404373,-0.0027440711855888367,1.257285475730896e-08,1.857958197593689,1.3482294082641602,-0.6501675248146057,0.03448697179555893,0.016562040895223618,-0.03487490117549896,901.301025390625,196.7056121826172,28.499773025512695,225.20541381835938,4.54695987701416,0.4049537181854248,0.30763331055641174,0.22575512528419495,0.12196049839258194,0.7596752643585205,1.0,0.04235079139471054,0.0066292062401771545,-145099.171875,0.12196049839258194,-0.0221993587911129,0.004272998310625553,2.4694180488586426,0.0,3.0
-1.8006553649902344,0.18000000715255737,8.819999694824219,5.0,1.4014369249343872,0.00016370804223697633,10.0,0.9996399879455566,0.9996399879455566,0.9996399879455566,0.0002545388706494123,0.0,0.9827829003334045,6144.0,-0.03331308811903,0.0008299499750137329,1.30385160446167e-08,2.2296457290649414,0.37168753147125244,-1.4116777181625366,0.04187538102269173,0.007388409227132797,0.039728861302137375,1108.5533447265625,202.4913787841797,4.720430374145508,207.2118377685547,4.941802501678467,0.44618284702301025,0.2898731231689453,0.21128222346305847,0.10046254843473434,0.649673342704773,1.0,0.050189100205898285,0.005947381258010864,-111042.546875,0.10046254843473434,-0.022898539900779724,0.005547704175114632,2.2412335872650146,0.0,3.0
-2.4031951427459717,0.23999999463558197,8.180000305175781,6.0,1.4070481061935425,0.0001550839515402913,10.0,1.0049349069595337,1.0049349069595337,1.0049349069595337,0.003489534370601177,0.0,0.9882419109344482,7168.0,-0.0323098786175251,0.001003209501504898,-1.4901161193847656e-08,1.6205017566680908,-0.6091439723968506,-1.715273141860962,0.029307713732123375,-0.012567667290568352,0.0949329063296318,1318.902099609375,209.1253662109375,1.201352834701538,210.32675170898438,4.86861515045166,0.4778245985507965,0.31506213545799255,0.16096708178520203,0.08759774267673492,0.6593677401542664,1.0,0.03342096507549286,0.007672011852264404,-179872.734375,0.08759774267673492,-0.016504839062690735,0.0034082753118127584,2.092818260192871,0.0,3.0
-2.1991472244262695,0.2199999988079071,8.640000343322754,7.0,1.39888334274292,0.00014569397899322212,10.0,1.0022279024124146,1.0022279024124146,1.0022279024124146,0.0015753930201753974,0.0,0.980250358581543,8192.0,-0.03151658922433853,0.0007932893931865692,-1.6298145055770874e-09,2.0749077796936035,0.4544060230255127,-2.358459711074829,0.038647789508104324,0.00934007577598095,0.14125478267669678,1532.999755859375,212.91146850585938,1.168997049331665,214.08050537109375,4.783247470855713,0.43277230858802795,0.3168761134147644,0.19433578848838806,0.10678519308567047,0.7322005033493042,1.0,0.040756985545158386,0.008374229073524475,-112423.6484375,0.10678519308567047,-0.023184308782219887,0.005461903754621744,2.3106839656829834,0.0,3.0
-1.603654146194458,0.1599999964237213,9.0,8.0,1.379846215248108,0.0001631757040740922,10.0,1.0024486780166626,1.0024486780166626,1.0024486780166626,0.001731561147607863,0.0,0.9618685841560364,9216.0,-0.038465045392513275,-0.006948456168174744,-1.862645149230957e-09,0.9956743121147156,-1.079233467578888,-2.825359582901001,0.022878307849168777,-0.015769481658935547,0.19526542723178864,1722.861328125,189.13710021972656,0.7082328796386719,189.84535217285156,5.393863677978516,0.36680078506469727,0.3112435042858124,0.2361123114824295,0.14865154027938843,0.8485355973243713,1.0,0.042972419410943985,0.015781760215759277,-138038.421875,0.14865154027938843,-0.02437051385641098,0.004469945095479488,2.7262754440307617,0.0,3.0
-1.5981899499893188,0.1599999964237213,8.920000076293945,9.0,1.377145767211914,0.00016394435078836977,10.0,1.0029743909835815,1.0029743909835815,1.0029743909835815,0.0021031838841736317,0.0,0.959162175655365,10240.0,-0.037193842232227325,0.0012712031602859497,5.122274160385132e-09,1.3916800022125244,0.39600569009780884,-3.026186466217041,0.025599244982004166,0.002720937132835388,0.1802937388420105,1941.894287109375,197.49008178710938,21.521987915039062,219.01210021972656,4.675540924072266,0.4173893332481384,0.30652618408203125,0.19510942697525024,0.11480141431093216,0.734389066696167,1.0,0.034690581262111664,0.01703854650259018,-196106.1875,0.11480141431093216,-0.017538517713546753,0.0031463748309761286,2.3958446979522705,0.0,3.0
-1.5978447198867798,0.1599999964237213,8.680000305175781,10.0,1.3761628866195679,0.00018177161109633744,10.0,1.000393033027649,1.000393033027649,1.000393033027649,0.00027794440393336117,0.0,0.9581406116485596,11264.0,-0.0408736988902092,-0.0036798566579818726,2.7939677238464355e-09,0.7957643270492554,-0.595915675163269,-3.4691593647003174,0.014641550369560719,-0.010957694612443447,0.26585653424263,2146.09814453125,203.010009765625,1.1292505264282227,204.13929748535156,5.016182899475098,0.3670288622379303,0.2799370586872101,0.26317298412323,0.14846687018871307,0.7627113461494446,1.0,0.03089618869125843,0.04690951853990555,-333357.8125,0.14846687018871307,-0.013710456900298595,0.001850930624641478,2.724581480026245,0.0,3.0
-1.3984659910202026,0.14000000059604645,8.920000076293945,11.0,1.374534010887146,0.00017592567019164562,10.0,0.9944680333137512,0.9944680333137512,0.9944680333137512,0.003911676816642284,0.0,0.9565789699554443,12288.0,-0.04102093353867531,-0.00014723464846611023,-1.3969838619232178e-09,0.5463484525680542,-0.24941587448120117,-3.707277774810791,0.011434783227741718,-0.0032067671418190002,0.2906777858734131,2332.14111328125,185.0951690673828,0.9232370853424072,186.0184326171875,5.504830837249756,0.3779037594795227,0.28154030442237854,0.25906386971473694,0.14004497230052948,0.7450052499771118,1.0,0.0311102494597435,0.029374942183494568,-301676.28125,0.14004497230052948,-0.015057245269417763,0.002048608148470521,2.646176338195801,0.0,3.0
-1.5964490175247192,0.1599999964237213,8.880000114440918,12.0,1.3798540830612183,0.00017665330960880965,10.0,0.9982190728187561,0.9982190728187561,0.9982190728187561,0.0012592916609719396,0.0,0.9616824984550476,13312.0,-0.04041523486375809,0.0006056986749172211,0.0,1.0539429187774658,0.5075944662094116,-3.3464608192443848,0.02249918505549431,0.01106440182775259,0.2575472593307495,2520.810791015625,187.35084533691406,1.3022959232330322,188.65316772460938,5.427950382232666,0.34561946988105774,0.28190842270851135,0.24975714087486267,0.1674301028251648,0.8156614303588867,1.0,0.05054984241724014,0.023292839527130127,-95363.859375,0.1674301028251648,-0.03053850308060646,0.006470212712883949,2.89335560798645,0.0,3.0
-2.7999343872070312,0.2800000011920929,7.760000228881836,13.0,1.3812748193740845,0.00017306242079939693,10.0,1.0029608011245728,1.0029608011245728,1.0029608011245728,0.0020936306100338697,0.0,0.9630453586578369,14336.0,-0.04375506192445755,-0.003339827060699463,-3.026798367500305e-09,1.2013144493103027,0.14737153053283691,-3.560107946395874,0.023088643327355385,0.0005894582718610764,0.2953640818595886,2723.718505859375,202.04656982421875,0.8430047035217285,202.8896026611328,5.047080039978027,0.3533523380756378,0.3022513687610626,0.25893378257751465,0.16018210351467133,0.85538250207901,1.0,0.04250088706612587,0.01448434591293335,-149050.546875,0.16018210351467133,-0.02444038912653923,0.004099796526134014,2.8300364017486572,0.0,3.0
-1.7973650693893433,0.18000000715255737,8.520000457763672,14.0,1.3847379684448242,0.0001839791366364807,10.0,0.9964792132377625,0.9964792132377625,0.9964792132377625,0.0024895581882447004,0.0,0.9664800763130188,15360.0,-0.03843516483902931,0.005319897085428238,-3.259629011154175e-09,0.792040228843689,-0.40927422046661377,-4.419198036193848,0.015179157257080078,-0.007909486070275307,0.36283841729164124,3010.1728515625,200.75662231445312,85.67707061767578,286.4337158203125,3.574998140335083,0.4025088846683502,0.27765971422195435,0.24543218314647675,0.12344656139612198,0.6898225545883179,1.0,0.033537618815898895,0.03155224770307541,-251126.125,0.12344656139612198,-0.015014128759503365,0.002453069668263197,2.484417200088501,0.0,3.0
-0.7992331981658936,0.07999999821186066,9.479999542236328,15.0,1.3762550354003906,0.00018911824736278504,10.0,0.9985592365264893,0.9985592365264893,0.9985592365264893,0.0010187736479565501,0.0,0.9583218693733215,16384.0,-0.03200366348028183,0.006431501358747482,9.313225746154785e-10,0.7504982948303223,-0.0415419340133667,-4.130509853363037,0.014436410740017891,-0.0007427465170621872,0.33829885721206665,3217.44140625,206.5164031982422,0.7086710929870605,207.22509765625,4.941486358642578,0.30518442392349243,0.27660277485847473,0.3109971582889557,0.2147361934185028,0.9063462615013123,1.0,0.039125848561525345,0.04108114540576935,-178949.546875,0.2147361934185028,-0.02454858273267746,0.003470277413725853,3.276707172393799,0.0,3.0
