Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Misc/cost_gradient_norm,Misc/A,Misc/B,Misc/q,Misc/r,Misc/s,Misc/Lambda_star,Misc/Nu_star,Misc/OptimCase
-14.104484558105469,1.0,31.0,0.0,1.430505394935608,0.00015566420916002244,10.0,1.0048294067382812,1.0048294067382812,1.0048294067382812,0.0034149063285440207,0.0,1.0117921829223633,1024.0,-0.04429119825363159,-0.04429119825363159,-5.2619725465774536e-08,1.0412994623184204,1.0412994623184204,-0.16978095471858978,0.036815665662288666,0.036815665662288666,-0.06893265247344971,24.943111419677734,5.405107498168945,19.53737449645996,24.942581176757812,41.05430221557617,0.33847689628601074,0.2979927361011505,0.25305530428886414,0.17457091808319092,0.8803930878639221,1.0,0.024470128118991852,0.05559895187616348,-326961.8125,0.17457091808319092,-0.014477214775979519,0.0017616633558645844,2.954411506652832,0.0,3.0
-13.061220169067383,1.0,43.0,1.0,1.4337209463119507,0.00013114383909851313,10.0,0.994669497013092,0.994669497013092,0.994669497013092,0.003769220784306526,0.0,1.0151067972183228,2048.0,-0.05345050245523453,-0.009159304201602936,-6.007030606269836e-08,0.5028265714645386,-0.5384728908538818,-1.128749966621399,0.01743208058178425,-0.019383585080504417,-0.03276103362441063,30.479694366455078,4.473034858703613,1.0143208503723145,5.487419128417969,186.60873413085938,0.24511946737766266,0.3336643576622009,0.2821286916732788,0.3328697681427002,1.3612314462661743,1.0,0.017008863389492035,0.08962303400039673,-419926.40625,0.3328697681427002,-0.01826619729399681,0.0013716588728129864,4.079643249511719,0.0,3.0
-45.94847869873047,0.6666666865348816,60.33333206176758,2.0,1.4357715845108032,0.00016226439038291574,10.0,0.9980666041374207,0.9980666041374207,0.9980666041374207,0.0013671314809471369,0.0,1.0173693895339966,3072.0,-0.03244222700595856,0.02100827544927597,3.3760443329811096e-08,350.03271484375,349.52988827228546,-2.4880237579345703,0.04523233324289322,0.02780025266110897,0.15170331299304962,40.144500732421875,3.8083810806274414,5.837871551513672,9.646297454833984,106.15472412109375,0.35055720806121826,0.2952774465084076,0.24965634942054749,0.16274669766426086,0.8423088788986206,1.0,0.0655670240521431,0.10024237632751465,-46898.546875,0.16274669766426086,0.02809162437915802,0.012625345960259438,2.8526015281677246,0.0,3.0
-43.30084991455078,0.692307710647583,55.730770111083984,3.0,1.4502815008163452,0.00013571586168836802,10.0,1.0048881769180298,1.0048881769180298,1.0048881769180298,0.00345649104565382,0.0,1.0321441888809204,4096.0,-0.036495957523584366,-0.004053730517625809,-3.259629011154175e-08,98.00802612304688,-252.02468872070312,-5.27772855758667,0.02119927480816841,-0.024033058434724808,0.3198356330394745,44.582828521728516,2.0794174671173096,2.334751844406128,4.414206504821777,231.97837829589844,0.3987973928451538,0.32028672099113464,0.2078235000371933,0.12575501203536987,0.8031315207481384,1.0,0.03879186511039734,0.1248287633061409,-107004.8203125,0.12575501203536987,0.0022615445777773857,0.005521832965314388,2.5075390338897705,0.0,3.0
-43.42490005493164,0.6896551847457886,55.379310607910156,4.0,1.453493595123291,0.00011274831922492012,10.0,1.0009676218032837,1.0009676218032837,1.0009676218032837,0.0006841838476248085,0.0,1.0353754758834839,5120.0,-0.024403749033808708,0.012092208489775658,-3.213062882423401e-08,42.404239654541016,-55.60378646850586,-6.100020885467529,0.011105947196483612,-0.0100933276116848,0.3262918293476105,47.20770263671875,2.0014894008636475,0.6060853004455566,2.6076014041900635,392.6982116699219,0.42854440212249756,0.3602323532104492,0.14797872304916382,0.10890261828899384,0.8405951857566833,1.0,0.01841055415570736,0.10846398770809174,-527879.0625,0.10890261828899384,-0.0007007650565356016,0.0011195511324331164,2.3334805965423584,0.0,3.0
-42.472633361816406,0.699999988079071,54.36666488647461,5.0,1.4460817575454712,0.00018736968922894448,10.0,1.0164508819580078,1.0164508819580078,1.0164508819580078,0.011632585898041725,0.0,1.0279072523117065,6144.0,-0.05897201597690582,-0.034568266943097115,3.259629011154175e-09,0.8569573163986206,-41.547282338142395,-6.282021999359131,0.008252405561506748,-0.002853541634976864,0.2462206929922104,49.91867446899414,2.07144832611084,0.6221699714660645,2.6936583518981934,380.15264892578125,0.2564912438392639,0.2801218032836914,0.30379626154899597,0.30400794744491577,1.092130184173584,1.0,0.01921030320227146,0.20113641023635864,-449858.09375,0.30400794744491577,-0.011620266363024712,0.0013126038247719407,3.898768663406372,0.0,3.0
-42.472633361816406,0.699999988079071,54.36666488647461,6.0,1.4327301979064941,0.00018664344679564238,10.0,0.9943743348121643,0.9943743348121643,0.9943743348121643,0.003977932035923004,0.0,1.0144904851913452,7168.0,-0.04486037418246269,0.01411164179444313,2.0954757928848267e-08,0.49193063378334045,-0.36502668261528015,-7.129576683044434,0.004768099170178175,-0.0034843063913285732,0.21140073239803314,52.72019577026367,2.185823440551758,0.5914185047149658,2.7772626876831055,368.70849609375,0.33701375126838684,0.27958622574806213,0.2966340184211731,0.17609000205993652,0.8295987248420715,1.0,0.009976009838283062,0.16494055092334747,-2400250.0,0.17609000205993652,-0.001656169886700809,0.0002460018440615386,2.967237949371338,0.0,3.0
-45.31136703491211,0.7027027010917664,56.783782958984375,7.0,1.4252986907958984,0.00013532867887988687,10.0,0.9926683306694031,0.9926683306694031,0.9926683306694031,0.0051843151450157166,0.0,1.0070991516113281,8192.0,-0.05511545017361641,-0.010255075991153717,-9.778887033462524e-09,136.897216796875,136.40528616309166,-8.821065902709961,0.015741784125566483,0.010973684955388308,0.22154457867145538,55.82867431640625,2.3496885299682617,0.7410078048706055,3.090716600418091,331.31488037109375,0.17221005260944366,0.32433074712753296,0.41802161931991577,0.674392819404602,1.8833435773849487,1.0,0.041456326842308044,0.6734216809272766,-141263.265625,0.674392819404602,-0.0020145955495536327,0.004179127514362335,5.806861400604248,0.0,3.0
-45.31136703491211,0.7027027010917664,56.783782958984375,8.0,1.4150625467300415,0.0001438282197341323,10.0,0.9974039196968079,0.9974039196968079,0.9974039196968079,0.001835663802921772,0.0,0.9966796040534973,9216.0,-0.04418972134590149,0.01092572882771492,1.862645149230957e-09,1.6930081844329834,-135.20420861244202,-7.870981216430664,0.0036576278507709503,-0.012084156274795532,0.14181451499462128,58.59946060180664,2.0726287364959717,0.6817317008972168,2.754399299621582,371.76910400390625,0.406832218170166,0.3269205093383789,0.20820002257823944,0.12083680927753448,0.8035757541656494,1.0,0.009174440056085587,0.11882344633340836,-2009917.75,0.12083680927753448,-0.0007690067286603153,0.0002937127719633281,2.4580156803131104,0.0,3.0
-48.23157501220703,0.6666666865348816,56.97435760498047,9.0,1.4017853736877441,0.00010799975279951468,10.0,0.9995205998420715,0.9995205998420715,0.9995205998420715,0.00033900115522556007,0.0,0.983553409576416,10240.0,-0.03646886348724365,0.007720857858657837,-2.0489096641540527e-08,58.77925491333008,57.086246728897095,-9.618096351623535,0.0025954863522201777,-0.0010621414985507727,0.11964878439903259,61.45878219604492,2.1073009967803955,0.733055591583252,2.840402364730835,360.5128173828125,0.3347069323062897,0.35714781284332275,0.20493894815444946,0.17852559685707092,1.0670464038848877,1.0,0.0065019880421459675,0.15354017913341522,-4605241.0,0.17852559685707092,0.0017923329723998904,0.00012856331886723638,2.9876883029937744,0.0,3.0
